scientificName,decimalLatitude,decimalLongitude,eventDate
"Scomberomorus commerson (Lacepède, 1800)",-20.74855,167.02897,2022-01-05
"Scomberomorus commerson (Lacepède, 1800)",-20.60191,165.04182,2022-01-28
"Scomberomorus commerson (Lacepède, 1800)",-21.602158,165.318292,2022-02-27T09:30
"Scomberomorus commerson (Lacepède, 1800)",27.722645,33.681007,2022-03-24T10:51Z
"Scomberomorus commerson (Lacepède, 1800)",25.3889,121.6647,2022-04-12
"Scomberomorus commerson (Lacepède, 1800)",-18.075432,179.268893,2022-05-05T14:28
"Scomberomorus commerson (Lacepède, 1800)",-22.7173,113.5528,2022-05-22T10:14:14Z
"Scomberomorus commerson (Lacepède, 1800)",-22.7173,113.5528,2022-05-22T10:14:14Z
"Scomberomorus commerson (Lacepède, 1800)",24.100696,119.639148,2022-05-11
"Scomberomorus commerson (Lacepède, 1800)",17.621183,83.207494,2022-06-25T17:05:38
"Scomberomorus commerson (Lacepède, 1800)",-17.040387,179.168742,2022-06-06T11:10
"Scomberomorus commerson (Lacepède, 1800)",-22.414577,167.489367,2022-06-12T12:32
"Scomberomorus commerson (Lacepède, 1800)",24.198217,119.760067,2022-06-01
"Scomberomorus commerson (Lacepède, 1800)",24.198217,119.760067,2022-06-01
"Scomberomorus commerson (Lacepède, 1800)",17.783372,83.347422,2022-06-25T17:10:58
"Scomberomorus commerson (Lacepède, 1800)",22.200725,113.85483,2022-07-02
"Scomberomorus commerson (Lacepède, 1800)",-22.527945,166.55172,2022-07-26T11:15
"Scomberomorus commerson (Lacepède, 1800)",-22.531562,166.528578,2022-07-26T11:14
"Scomberomorus commerson (Lacepède, 1800)",-18.716694,147.199292,2022-08-13T12:24
"Scomberomorus commerson (Lacepède, 1800)",-24.109903,152.710027,2022-08-27T12:28
"Scomberomorus commerson (Lacepède, 1800)",-16.7,146.3,2022-08-16T17:12Z
"Scomberomorus commerson (Lacepède, 1800)",-21.69057,165.46132,2022-08-09
"Scomberomorus commerson (Lacepède, 1800)",-2.280179,130.545221,2022-09-16T09:58
"Scomberomorus commerson (Lacepède, 1800)",-24.156728,151.887259,2022-09-11
"Scomberomorus commerson (Lacepède, 1800)",-17.785772,146.159714,2022-10-17T07:12:40
"Scomberomorus commerson (Lacepède, 1800)",-25.928357,113.535097,2022-10-17
"Scomberomorus commerson (Lacepède, 1800)",-25.928376,113.535068,2022-10-17
"Scomberomorus commerson (Lacepède, 1800)",-25.928435,113.535024,2022-10-19
"Scomberomorus commerson (Lacepède, 1800)",-25.928376,113.535068,2022-10-17
"Scomberomorus commerson (Lacepède, 1800)",-25.928403,113.535026,2022-10-19
"Scomberomorus commerson (Lacepède, 1800)",-25.928357,113.535097,2022-10-17
"Scomberomorus commerson (Lacepède, 1800)",-25.928376,113.535068,2022-10-17
"Scomberomorus commerson (Lacepède, 1800)",-25.928403,113.535026,2022-10-19
"Scomberomorus commerson (Lacepède, 1800)",-25.928435,113.535024,2022-10-19
"Scomberomorus commerson (Lacepède, 1800)",-25.928376,113.535068,2022-10-17
"Scomberomorus commerson (Lacepède, 1800)",-25.928403,113.535026,2022-10-19
"Scomberomorus commerson (Lacepède, 1800)",-25.928403,113.535026,2022-10-19
"Scomberomorus commerson (Lacepède, 1800)",-9.899421,142.766771,2022-11-23T18:51:52
"Scomberomorus commerson (Lacepède, 1800)",-18.106885,179.289761,2022-12-03T07:45
"Scomberomorus commerson (Lacepède, 1800)",-22.558977,166.402465,2022-12-23T09:54
"Scomberomorus commerson (Lacepède, 1800)",-0.58564,130.79101,2022-12-15T14:53
"Scomberomorus commerson (Lacepède, 1800)",-22.514921,167.206866,2022-12-29T09:50
"Scomberomorus commerson (Lacepède, 1800)",-4.867747,103.36425,2021-01-25T06:51:03
BOLD:AAB5512,-15.997833,137.5225,2021-02-13
"Scomberomorus commerson (Lacepède, 1800)",-15.997833,137.5225,2021-02-13
"Scomberomorus commerson (Lacepède, 1800)",-15.997833,137.5225,2021-02-13
"Scomberomorus commerson (Lacepède, 1800)",-28.000236,32.419133,2021-03-06T13:15
"Scomberomorus commerson (Lacepède, 1800)",-20.580128,166.546282,2021-05-13T14:47
"Scomberomorus commerson (Lacepède, 1800)",-18.613292,146.489958,2021-08-26T15:16:42
"Scomberomorus commerson (Lacepède, 1800)",-22.7391,113.5501,2021-08-28T12:03:03Z
"Scomberomorus commerson (Lacepède, 1800)",-22.7391,113.5501,2021-08-28T12:03:03Z
"Scomberomorus commerson (Lacepède, 1800)",24.191617,119.921867,2021-08-01
"Scomberomorus commerson (Lacepède, 1800)",24.056767,120.29145,2021-09-02
"Scomberomorus commerson (Lacepède, 1800)",-8.458524,125.816305,2021-09-12T04:17
"Thunnus albacares (Bonnaterre, 1788)",9.231697,-84.772925,2025-01-08T12:39:05
"Thunnus albacares (Bonnaterre, 1788)",-37.448771,177.870709,2025-01-10T15:25:53
"Thunnus albacares (Bonnaterre, 1788)",23.624065,58.563665,2025-01-14T07:25
"Thunnus albacares (Bonnaterre, 1788)",7.693195,-81.656762,2025-01-24T11:26:09
"Thunnus albacares (Bonnaterre, 1788)",7.696513,-81.650887,2025-01-23T12:14:01
"Thunnus albacares (Bonnaterre, 1788)",40.917438,-72.261588,2025-01-08T09:59:37
"Thunnus albacares (Bonnaterre, 1788)",19.947728,-155.941239,2025-01-14T10:45
"Thunnus albacares (Bonnaterre, 1788)",35.095161,-46.36561,2025-01-25T18:15
"Thunnus albacares (Bonnaterre, 1788)",19.929457,-156.07889,2025-01-14T11:51
"Thunnus albacares (Bonnaterre, 1788)",26.808814,-94.582139,2025-02-01T00:23:39
"Thunnus albacares (Bonnaterre, 1788)",27.145108,-94.287463,2025-02-01T00:33
"Thunnus albacares (Bonnaterre, 1788)",27.945381,-97.037835,2025-02-01T00:17:40
"Thunnus albacares (Bonnaterre, 1788)",4.179925,73.509617,2025-02-09T20:06:40
"Thunnus albacares (Bonnaterre, 1788)",-37.521668,177.966156,2025-02-20T14:07:02
"Thunnus albacares (Bonnaterre, 1788)",35.632624,-75.217802,2025-02-22T20:59:44
"Thunnus albacares (Bonnaterre, 1788)",12.163136,-68.286875,2025-02-09T10:55
"Thunnus albacares (Bonnaterre, 1788)",11.930892,79.787421,2025-02-17
"Thunnus albacares (Bonnaterre, 1788)",7.210326,79.831398,2025-02-22T05:39:27
"Thunnus albacares (Bonnaterre, 1788)",18.356312,-114.738201,2025-02-18T16:23
"Thunnus albacares (Bonnaterre, 1788)",-11.247593,41.276207,2025-02-20T14:37
"Thunnus albacares (Bonnaterre, 1788)",7.118967,-77.92485,2025-03-05T13:22:57
"Thunnus albacares (Bonnaterre, 1788)",-0.736873,-90.311629,2025-03-09T09:34:08
"Thunnus albacares (Bonnaterre, 1788)",26.399604,-95.083519,2025-03-23T06:15:28
"Thunnus albacares (Bonnaterre, 1788)",26.459661,-95.040718,2025-03-22T18:44
"Thunnus albacares (Bonnaterre, 1788)",-27.885466,154.893569,2025-03-22T11:53
"Thunnus albacares (Bonnaterre, 1788)",26.460891,-95.055137,2025-03-22T18:34
"Thunnus albacares (Bonnaterre, 1788)",26.82805,128.273523,2025-03-03
"Thunnus albacares (Bonnaterre, 1788)",-3.369119,152.363257,2025-03-26T17:33
"Thunnus albacares (Bonnaterre, 1788)",28.66452,-88.961393,2025-04-13T08:37:15
"Thunnus albacares (Bonnaterre, 1788)",7.202942,79.829326,2025-04-25T06:03
"Thunnus albacares (Bonnaterre, 1788)",6.030341,80.217216,2025-04-21T07:03
"Thunnus albacares (Bonnaterre, 1788)",7.63044,-81.251849,2025-04-20T19:40
"Thunnus albacares (Bonnaterre, 1788)",27.838332,-97.067543,2025-05-04T17:28:24
"Thunnus albacares (Bonnaterre, 1788)",26.423269,-94.528893,2025-05-03T18:17
"Thunnus albacares (Bonnaterre, 1788)",16.588072,-22.916371,2025-05-01T19:54:52
"Thunnus albacares (Bonnaterre, 1788)",-5.03473,55.09375,2025-06-05T15:33
"Thunnus albacares (Bonnaterre, 1788)",23.552687,-109.03678,2025-06-05T10:36:08
"Thunnus albacares (Bonnaterre, 1788)",23.552762,-109.036705,2025-06-05T11:06:43
"Thunnus albacares (Bonnaterre, 1788)",23.552762,-109.036705,2025-06-05T10:53:51
"Thunnus albacares (Bonnaterre, 1788)",10.199318,-86.149742,2025-06-19T09:51:07
"Thunnus albacares (Bonnaterre, 1788)",-27.154312,-109.439012,2025-06-28T21:16:33
"Thunnus albacares (Bonnaterre, 1788)",-0.423315,119.83523,2025-06-21T14:43
"Thunnus albacares (Bonnaterre, 1788)",-16.709988,-151.038636,2025-07-05T17:34:44
"Thunnus albacares (Bonnaterre, 1788)",-8.362342,115.846313,2025-07-14T08:13
"Thunnus albacares (Bonnaterre, 1788)",32.409212,-118.164153,2025-07-23T08:57:58
"Thunnus albacares (Bonnaterre, 1788)",7.20292,79.82872,2025-07-29T10:35
"Thunnus albacares (Bonnaterre, 1788)",-1.22564,-90.4195,2025-07-16T14:12
"Thunnus albacares (Bonnaterre, 1788)",-17.7,177.2,2025-07-04T20:39Z
"Thunnus albacares (Bonnaterre, 1788)",28.22,-16.87,2025-07-27
"Thunnus albacares (Bonnaterre, 1788)",-0.391111,-91.225556,2025-08-10T00:44
"Thunnus albacares (Bonnaterre, 1788)",10.706972,-85.688355,2025-08-11T08:32:40
"Thunnus albacares (Bonnaterre, 1788)",30.276263,-87.56913,2025-08-26T14:29:18
"Thunnus albacares (Bonnaterre, 1788)",32.100964,-65.018958,2025-08-15T15:01:01
"Thunnus albacares (Bonnaterre, 1788)",5.103353,73.072449,2025-08-20T07:01:35
"Thunnus albacares (Bonnaterre, 1788)",16.94073,-25.011489,2025-08-08T16:51
"Thunnus albacares (Bonnaterre, 1788)",40.31764,-71.756465,2025-08-10T08:21:05
"Thunnus albacares (Bonnaterre, 1788)",32.837437,-117.275993,2025-09-11T10:03:20
"Thunnus albacares (Bonnaterre, 1788)",27.838334,-97.067534,2025-09-14T18:06:10
"Thunnus albacares (Bonnaterre, 1788)",39.82325,-72.678803,2025-09-13T16:10:16
"Thunnus albacares (Bonnaterre, 1788)",-36.20925,150.129334,2025-09-21T15:20
"Thunnus albacares (Bonnaterre, 1788)",28.916092,-13.665748,2025-09-29T10:14
"Thunnus albacares (Bonnaterre, 1788)",8.272357,-83.827802,2025-09-21T13:53:14
"Thunnus albacares (Bonnaterre, 1788)",39.906081,-69.694994,2025-09-30T06:48:30
"Thunnus albacares (Bonnaterre, 1788)",-14.188013,-112.232353,2025-09-11T00:49:11
"Thunnus albacares (Bonnaterre, 1788)",22.575824,-109.995293,2025-10-04T08:16:25
"Thunnus albacares (Bonnaterre, 1788)",22.791774,121.193323,2025-10-10T08:13:17
"Thunnus albacares (Bonnaterre, 1788)",-5.265314,145.862595,2025-10-24T15:17
"Thunnus albacares (Bonnaterre, 1788)",26.149808,-94.864968,2025-10-18T11:35:56
"Thunnus albacares (Bonnaterre, 1788)",26.150524,-94.863106,2025-10-18T11:35:28
"Thunnus albacares (Bonnaterre, 1788)",-8.311638,119.273605,2025-10-05T13:03
"Thunnus albacares (Bonnaterre, 1788)",22.269603,120.029931,2025-11-15T13:01:15
"Thunnus albacares (Bonnaterre, 1788)",30.310645,-116.097953,2025-11-02T08:04:11
"Thunnus albacares (Bonnaterre, 1788)",26.300364,-94.819491,2025-11-11T17:10
"Thunnus albacares (Bonnaterre, 1788)",27.838306,-97.067444,2025-11-16T18:28:26
"Thunnus albacares (Bonnaterre, 1788)",26.145014,-94.835345,2025-11-11T17:02
"Thunnus albacares (Bonnaterre, 1788)",26.287958,-95.061959,2025-11-22T17:05
"Thunnus albacares (Bonnaterre, 1788)",4.478655,118.616883,2025-11-23T17:58:13
"Thunnus albacares (Bonnaterre, 1788)",22.440875,-109.99807,2025-11-13T10:50:13
"Thunnus albacares (Bonnaterre, 1788)",11.743502,115.323254,2025-12-30T10:26
"Thunnus albacares (Bonnaterre, 1788)",19.099756,-104.346855,2024-01-02T17:17:04
"Thunnus albacares (Bonnaterre, 1788)",-11.705752,43.249075,2024-01-11T08:15:08
"Thunnus albacares (Bonnaterre, 1788)",39.649016,-72.288256,2024-01-19T14:01:49
"Thunnus albacares (Bonnaterre, 1788)",19.195954,-104.682498,2024-01-25T16:43
"Thunnus albacares (Bonnaterre, 1788)",18.946743,72.835772,2024-02-10T08:19:05
"Thunnus albacares (Bonnaterre, 1788)",12.812152,-89.155338,2024-02-28T11:58:24
"Thunnus albacares (Bonnaterre, 1788)",6.03041,80.217197,2024-03-05T09:50
"Thunnus albacares (Bonnaterre, 1788)",8.165214,-83.370158,2024-03-25T11:46:18
"Thunnus albacares (Bonnaterre, 1788)",1.67311,-91.993159,2024-03-21T13:11
"Thunnus albacares (Bonnaterre, 1788)",21.163604,-105.928897,2024-03-28T00:42
"Thunnus albacares (Bonnaterre, 1788)",-35.357177,150.477096,2024-03-27T11:38:57
"Thunnus albacares (Bonnaterre, 1788)",-0.777219,-89.519443,2024-03-28T12:56
"Thunnus albacares (Bonnaterre, 1788)",32.308691,-64.867396,2024-03-21T10:28:30
"Thunnus albacares (Bonnaterre, 1788)",7.21026,79.831245,2024-03-14T09:38:04
"Thunnus albacares (Bonnaterre, 1788)",-1.226342,-90.420918,2024-04-12T11:26
"Thunnus albacares (Bonnaterre, 1788)",27.885655,-97.057144,2024-04-14T17:21:32
"Thunnus albacares (Bonnaterre, 1788)",-11.341343,41.295969,2024-04-03T07:40
"Thunnus albacares (Bonnaterre, 1788)",-0.932269,-80.721738,2024-04-02T17:48
"Thunnus albacares (Bonnaterre, 1788)",22.237795,120.669583,2024-05-05T09:09:06
"Thunnus albacares (Bonnaterre, 1788)",26.606868,-95.026976,2024-05-19T17:47:13
"Thunnus albacares (Bonnaterre, 1788)",32.231537,-64.891666,2024-05-15T12:48
"Thunnus albacares (Bonnaterre, 1788)",-21.363677,-160.06007,2024-05-17T12:15:34
"Thunnus albacares (Bonnaterre, 1788)",16.174917,-22.918065,2024-05-31T14:03:53
"Thunnus albacares (Bonnaterre, 1788)",16.596826,-22.907566,2024-05-30T13:20:18
"Thunnus albacares (Bonnaterre, 1788)",-20.930358,178.775938,2024-06-03T17:32:03
"Thunnus albacares (Bonnaterre, 1788)",1.67834,-92.01634,2024-06-20T10:18:03
"Thunnus albacares (Bonnaterre, 1788)",25.785661,-89.352609,2024-06-16T15:06
"Thunnus albacares (Bonnaterre, 1788)",40.589553,-70.841843,2024-06-02T14:01
"Thunnus albacares (Bonnaterre, 1788)",35.796483,-75.547928,2024-06-03T15:55:24
"Thunnus albacares (Bonnaterre, 1788)",1.388443,-91.821133,2024-07-16T11:06:30
"Thunnus albacares (Bonnaterre, 1788)",39.872241,-72.855924,2024-07-27T13:25
"Thunnus albacares (Bonnaterre, 1788)",-0.235465,-90.574414,2024-07-19T07:21:55
"Thunnus albacares (Bonnaterre, 1788)",-18.9553,43.4388,2024-07-21T16:55
"Thunnus albacares (Bonnaterre, 1788)",4.9231,-77.62076,2024-07-28
"Thunnus albacares (Bonnaterre, 1788)",6.78529,-77.69528,2024-07-30
"Thunnus albacares (Bonnaterre, 1788)",4.9231,-77.62076,2024-07-28
"Thunnus albacares (Bonnaterre, 1788)",6.78529,-77.69528,2024-07-30
"Thunnus albacares (Bonnaterre, 1788)",35.50642,-74.791062,2024-08-29T12:43:13
"Thunnus albacares (Bonnaterre, 1788)",35.526242,-74.822297,2024-08-29T13:33:49
"Thunnus albacares (Bonnaterre, 1788)",40.15313,-68.57599,2024-08-24T21:28
"Thunnus albacares (Bonnaterre, 1788)",11.438212,75.696328,2024-08-02T14:14:48
"Thunnus albacares (Bonnaterre, 1788)",40.153708,-68.573422,2024-08-24T21:21:07
"Thunnus albacares (Bonnaterre, 1788)",6.6767,-77.43103,2024-08-07
"Thunnus albacares (Bonnaterre, 1788)",28.436862,-89.101273,2024-09-14T14:39
"Thunnus albacares (Bonnaterre, 1788)",29.240189,-89.364549,2024-09-13T16:41:24
"Thunnus albacares (Bonnaterre, 1788)",25.216397,-112.807053,2024-09-29T12:26:23
"Thunnus albacares (Bonnaterre, 1788)",28.38802,-89.103439,2024-09-14T13:39:04
"Thunnus albacares (Bonnaterre, 1788)",24.95,-115.733333,2024-09-14T08:38
"Thunnus albacares (Bonnaterre, 1788)",24.969411,-115.726794,2024-09-14T10:56
"Thunnus albacares (Bonnaterre, 1788)",1.672351,-91.989974,2024-10-09T06:53
"Thunnus albacares (Bonnaterre, 1788)",12.64621,53.370535,2024-10-31T08:41
"Thunnus albacares (Bonnaterre, 1788)",32.629793,-117.570769,2024-10-13T10:16:56
"Thunnus albacares (Bonnaterre, 1788)",27.069005,-114.267245,2024-11-13T07:53:06
"Thunnus albacares (Bonnaterre, 1788)",6.12608,80.266954,2024-11-22T10:05
"Thunnus albacares (Bonnaterre, 1788)",4.994157,-82.171268,2024-11-12
"Thunnus albacares (Bonnaterre, 1788)",4.997784,-82.169467,2024-11-12
"Thunnus albacares (Bonnaterre, 1788)",4.995434,-82.187117,2024-11-12
"Thunnus albacares (Bonnaterre, 1788)",4.993632,-82.169661,2024-11-12
"Thunnus albacares (Bonnaterre, 1788)",4.997179,-82.174121,2024-11-14
"Thunnus albacares (Bonnaterre, 1788)",4.997247,-82.17363,2024-11-15
"Thunnus albacares (Bonnaterre, 1788)",4.993277,-82.171292,2024-11-15
"Thunnus albacares (Bonnaterre, 1788)",4.999909,-82.186187,2024-11-12
"Thunnus albacares (Bonnaterre, 1788)",4.996692,-82.182559,2024-11-12
"Thunnus albacares (Bonnaterre, 1788)",21.900745,-159.589142,2024-11-14T12:42:43
"Thunnus albacares (Bonnaterre, 1788)",20.750387,-105.378862,2024-12-05T10:49
"Thunnus albacares (Bonnaterre, 1788)",19.671183,-156.022278,2024-12-22T12:07:51
"Thunnus albacares (Bonnaterre, 1788)",-1.344441,-89.655604,2024-12-28T11:53:17
"Thunnus albacares (Bonnaterre, 1788)",27.839225,-97.066276,2024-12-15T17:23:50
"Thunnus albacares (Bonnaterre, 1788)",32.711172,-117.173453,2024-12-14T12:14
"Thunnus albacares (Bonnaterre, 1788)",21.581865,-157.745905,2024-12-16T09:10:56
"Thunnus albacares (Bonnaterre, 1788)",3.999989,-81.6005,2024
"Thunnus albacares (Bonnaterre, 1788)",4.00766,-81.602544,2024
"Thunnus albacares (Bonnaterre, 1788)",-17.759719,177.056935,2023-01-06T12:39:35
"Thunnus albacares (Bonnaterre, 1788)",-17.50787,176.990935,2023-01-06T12:49:33
"Thunnus albacares (Bonnaterre, 1788)",-17.773213,177.020509,2023-01-06T12:11:18
"Thunnus albacares (Bonnaterre, 1788)",26.671242,-94.633311,2023-01-15T17:19:37
"Thunnus albacares (Bonnaterre, 1788)",19.195982,-104.682574,2023-01-27T18:02
"Thunnus albacares (Bonnaterre, 1788)",13.429317,-91.373133,2023-01-23
"Thunnus albacares (Bonnaterre, 1788)",16.596538,-22.909913,2023-01-02T12:02:46
"Thunnus albacares (Bonnaterre, 1788)",13.076343,-91.149289,2023-01-28
"Thunnus albacares (Bonnaterre, 1788)",4.009019,-81.602572,2023-01-02
"Thunnus albacares (Bonnaterre, 1788)",26.947995,-94.697113,2023-02-19T20:27:53
"Thunnus albacares (Bonnaterre, 1788)",4.009019,-81.602572,2023-02-24
"Thunnus albacares (Bonnaterre, 1788)",4.004604,-81.604315,2023-02-26
"Thunnus albacares (Bonnaterre, 1788)",4.004604,-81.604315,2023-02-25
"Thunnus albacares (Bonnaterre, 1788)",20.503186,121.766741,2023-03-09T06:00
"Thunnus albacares (Bonnaterre, 1788)",19.0748,-112.0655,2023-03-01T11:53
"Thunnus albacares (Bonnaterre, 1788)",4.004604,-81.604315,2023-03-13
"Thunnus albacares (Bonnaterre, 1788)",4.000279,-81.612358,2023-03-15
"Thunnus albacares (Bonnaterre, 1788)",4.000279,-81.612358,2023-03-19
"Thunnus albacares (Bonnaterre, 1788)",3.993561,-81.615978,2023-03-19
"Thunnus albacares (Bonnaterre, 1788)",5.622583,-77.361167,2023-03-07/2023-03-16
"Thunnus albacares (Bonnaterre, 1788)",-12.600364,44.924244,2023-03-20
"Thunnus albacares (Bonnaterre, 1788)",-12.546113,45.077797,2023-03-14
"Thunnus albacares (Bonnaterre, 1788)",21.039091,-106.128232,2023-04-04T09:24:11
"Thunnus albacares (Bonnaterre, 1788)",-0.683255,-89.240447,2023-04-11T11:33:03
"Thunnus albacares (Bonnaterre, 1788)",-22.14795,35.56135,2023-04-23T11:46
"Thunnus albacares (Bonnaterre, 1788)",19.426083,-155.985397,2023-05-28T11:08:13
"Thunnus albacares (Bonnaterre, 1788)",26.5633,-94.41333,2023-05-29T17:31:43
"Thunnus albacares (Bonnaterre, 1788)",21.817644,-159.634139,2023-05-11T15:38:11
"Thunnus albacares (Bonnaterre, 1788)",36.748725,-32.193662,2023-06-12T07:40:30
"Thunnus albacares (Bonnaterre, 1788)",38.333142,-75.098494,2023-06-29T17:58:41
"Thunnus albacares (Bonnaterre, 1788)",13.676092,123.693876,2023-06-29T16:13
"Thunnus albacares (Bonnaterre, 1788)",8.073088,-83.896176,2023-06-02T09:11
"Thunnus albacares (Bonnaterre, 1788)",4.000279,-81.612358,2023-06-18
"Thunnus albacares (Bonnaterre, 1788)",4.000279,-81.612358,2023-06-17
"Thunnus albacares (Bonnaterre, 1788)",4.004604,-81.604315,2023-06-13
"Thunnus albacares (Bonnaterre, 1788)",4.000279,-81.612358,2023-06-12
"Thunnus albacares (Bonnaterre, 1788)",4.004604,-81.604315,2023-06-12
"Thunnus albacares (Bonnaterre, 1788)",4.013255,-81.606486,2023-06-12
"Thunnus albacares (Bonnaterre, 1788)",4.000279,-81.612358,2023-06-16
"Thunnus albacares (Bonnaterre, 1788)",4.013255,-81.606486,2023-06-14
"Thunnus albacares (Bonnaterre, 1788)",-21.802542,114.226164,2023-06-09T19:20:44
"Thunnus albacares (Bonnaterre, 1788)",24.81998,-90.290221,2023-07-14T16:19
"Thunnus albacares (Bonnaterre, 1788)",41.323872,-71.992928,2023-07-22T16:27:31
"Thunnus albacares (Bonnaterre, 1788)",-3.160985,1.267817,2023-07-11T21:09Z
"Thunnus albacares (Bonnaterre, 1788)",6.011389,-77.353744,2023-07-28T07:53
"Thunnus albacares (Bonnaterre, 1788)",33.97173,-118.446533,2023-08-07T15:13:37
"Thunnus albacares (Bonnaterre, 1788)",40.083131,-70.497245,2023-08-29T02:59:21
"Thunnus albacares (Bonnaterre, 1788)",1.385417,-91.821825,2023-08-22T11:48
"Thunnus albacares (Bonnaterre, 1788)",-15.00889,-148.27889,2023-08-20
"Thunnus albacares (Bonnaterre, 1788)",-15.00889,-148.27889,2023-08-20
"Thunnus albacares (Bonnaterre, 1788)",19.87301,-75.141287,2023-08-06T09:00
"Thunnus albacares (Bonnaterre, 1788)",32.681342,-117.630829,2023-09-10T17:33
"Thunnus albacares (Bonnaterre, 1788)",32.681342,-117.630829,2023-09-10T17:33
"Thunnus albacares (Bonnaterre, 1788)",4.155803,-29.096575,2023-09-26T12:01:36
"Thunnus albacares (Bonnaterre, 1788)",7.1543,171.283619,2023-09-09T03:55
"Thunnus albacares (Bonnaterre, 1788)",40.807533,-71.520945,2023-09-15T14:43
"Thunnus albacares (Bonnaterre, 1788)",3.998162,-81.611803,2023-09-27
"Thunnus albacares (Bonnaterre, 1788)",-17.227697,119.355144,2023-09-08
"Thunnus albacares (Bonnaterre, 1788)",-17.227697,119.355144,2023-09-08
"Thunnus albacares (Bonnaterre, 1788)",-17.429311,119.385403,2023-09-09
"Thunnus albacares (Bonnaterre, 1788)",-17.429311,119.385403,2023-09-09
"Thunnus albacares (Bonnaterre, 1788)",-17.227697,119.355144,2023-09-08
"Thunnus albacares (Bonnaterre, 1788)",-0.743419,-90.312065,2023-09-05T08:33
"Thunnus albacares (Bonnaterre, 1788)",26.138783,-94.863311,2023-10-08T18:18
"Thunnus albacares (Bonnaterre, 1788)",32.86045,-117.927575,2023-10-16T10:37:40
"Thunnus albacares (Bonnaterre, 1788)",1.682691,-91.999288,2023-10-26T16:05
"Thunnus albacares (Bonnaterre, 1788)",22.442617,119.934655,2023-10-08T08:53:46
"Thunnus albacares (Bonnaterre, 1788)",3.998162,-81.611803,2023-10-02
"Thunnus albacares (Bonnaterre, 1788)",4.000279,-81.612358,2023-10-09
"Thunnus albacares (Bonnaterre, 1788)",4.013008,-81.610665,2023-10-09
"Thunnus albacares (Bonnaterre, 1788)",4.000279,-81.612358,2023-10-11
"Thunnus albacares (Bonnaterre, 1788)",32.543628,-118.274534,2023-10-01T11:59
"Thunnus albacares (Bonnaterre, 1788)",-5.502287,39.711772,2023-11-09T16:26:39
"Thunnus albacares (Bonnaterre, 1788)",27.173435,-93.952864,2023-11-11T16:12:51
"Thunnus albacares (Bonnaterre, 1788)",27.838952,-97.067167,2023-11-19T19:06:29
"Thunnus albacares (Bonnaterre, 1788)",20.844309,122.007837,2023-11-05T04:43
"Thunnus albacares (Bonnaterre, 1788)",20.84461,122.008256,2023-11-05T04:43
"Thunnus albacares (Bonnaterre, 1788)",20.844259,122.008234,2023-11-05T04:43
"Thunnus albacares (Bonnaterre, 1788)",20.844409,122.008572,2023-11-05T04:42
"Thunnus albacares (Bonnaterre, 1788)",26.82819,33.98573,2023-11-17
"Thunnus albacares (Bonnaterre, 1788)",20.851628,121.996684,2023-11-04T03:31
"Thunnus albacares (Bonnaterre, 1788)",20.847212,122.003293,2023-11-23T06:54
"Thunnus albacares (Bonnaterre, 1788)",19.200303,-104.683753,2023-12-23T15:55:08
"Thunnus albacares (Bonnaterre, 1788)",12.267923,-69.128637,2023-12-27T04:45
"Thunnus albacares (Bonnaterre, 1788)",7.202829,79.828829,2023-12-21T06:19
"Thunnus albacares (Bonnaterre, 1788)",15.665722,-96.491409,2023-12-15T10:28
"Thunnus albacares (Bonnaterre, 1788)",9.931233,76.267304,2023-12-03
"Thunnus albacares (Bonnaterre, 1788)",-0.167086,-90.828239,2023-12-04T01:17
"Thunnus albacares (Bonnaterre, 1788)",13.42471,-91.286256,2023
"Thunnus albacares (Bonnaterre, 1788)",27.271005,-94.630763,2022-01-30T18:29:45
"Thunnus albacares (Bonnaterre, 1788)",27.415786,-93.904868,2022-01-29T17:13
"Thunnus albacares (Bonnaterre, 1788)",10.641855,-85.654787,2022-01-29T10:29
"Thunnus albacares (Bonnaterre, 1788)",30.31282,-89.245652,2022-01-22T13:11
"Thunnus albacares (Bonnaterre, 1788)",23.376505,119.825613,2022-01-20T11:48:28
"Thunnus albacares (Bonnaterre, 1788)",-23.525167,-39.7335,2022-02-17
"Thunnus albacares (Bonnaterre, 1788)",4.170864,73.512822,2022-03-17T09:36:20
"Thunnus albacares (Bonnaterre, 1788)",16.596697,-22.907545,2022-04-30T12:15
"Thunnus albacares (Bonnaterre, 1788)",-34.360203,18.412162,2022-04-29T14:22
"Thunnus albacares (Bonnaterre, 1788)",4.469981,118.600978,2022-04-08T10:52
"Thunnus albacares (Bonnaterre, 1788)",7.978658,-82.039719,2022-04-30T13:55
"Thunnus albacares (Bonnaterre, 1788)",1.38921,-91.81395,2022-04-13
"Thunnus albacares (Bonnaterre, 1788)",21.05,109.117,2022-04-21
"Thunnus albacares (Bonnaterre, 1788)",16.739751,-87.79982,2022-05-11T21:04:58
"Thunnus albacares (Bonnaterre, 1788)",24.042772,119.566791,2022-05-11
"Thunnus albacares (Bonnaterre, 1788)",-36.666667,-76.0,2022-05-17T13:00
"Thunnus albacares (Bonnaterre, 1788)",-36.0,-77.0,2022-05-13T21:00
"Thunnus albacares (Bonnaterre, 1788)",-31.680556,-71.963889,2022-05-28T16:30
"Thunnus albacares (Bonnaterre, 1788)",-36.966667,-77.3,2022-05-17T12:00
