scientificName,taxonKey,individualCount,organismQuantity,organismQuantityType,sex,lifeStage,occurrenceStatus,continent,countryCode,stateProvince,island,decimalLatitude,decimalLongitude,elevation,elevationAccuracy,coordinateUncertaintyInMeters,eventDate,year,month,day
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,TW,Taiwan,,25.128225,121.740675,,,,2026-01-01T02:53:13,2026.0,1.0,1.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,MV,,,4.179925,73.509617,,,,2025-02-09T20:06:43,2025.0,2.0,9.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,LK,Gampaha,,7.210245,79.831384,,,183.0,2025-02-22T05:41:15,2025.0,2.0,22.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,PH,Batangas,,13.7108,120.897259,,,985.0,2025-03-02T15:15,2025.0,3.0,2.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,LK,Galle,,6.033374,80.217667,,,,2025-04-21T07:06,2025.0,4.0,21.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,LK,Matara,,5.971575,80.426917,,,4.0,2025-04-20T16:50,2025.0,4.0,20.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,IN,Karnataka,,13.346714,74.701211,,,,2025-05-08T06:30:23,2025.0,5.0,8.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,Sulawesi Utara,,1.513511,124.890417,,,,2025-06-25T18:24:35,2025.0,6.0,25.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,VN,Phú Yên,,13.088,109.309,,,,2025-08-24,2025.0,8.0,24.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,VN,Phú Yên,,13.088,109.309,,,,2025-08-24,2025.0,8.0,24.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,Bali,,-8.356305,115.715422,,,4.0,2025-12-12T07:37:01,2025.0,12.0,12.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,Adult,PRESENT,ASIA,PH,Camarines Sur,,13.710148,123.597992,,,122.0,2024-02-09T06:39,2024.0,2.0,9.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,PH,Oriental Mindoro,,13.4999,120.955795,,,9.0,2024-04-25T13:32:30,2024.0,4.0,25.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,IN,Lakshadweep,,10.558459,72.632411,,,2385.0,2024-04-20T19:09,2024.0,4.0,20.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,VN,Quảng Ngãi,,15.379307,109.095116,,,,2024-08-30T05:50,2024.0,8.0,30.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,VN,Quảng Ngãi,,15.379371,109.095413,,,,2024-08-23T06:54,2024.0,8.0,23.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,PH,Camarines Sur,,13.691023,123.674362,,,31.0,2024-10-27T19:03,2024.0,10.0,27.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,AE,Dubay,,25.026684,55.082694,,,6697.0,2024-10-06T11:24:21,2024.0,10.0,6.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,Sulawesi Tengah,,-1.392706,120.737869,,,1903.0,2024-12-28T13:20,2024.0,12.0,28.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,CN,Zhejiang,,28.407316,121.655715,,,89.0,2023-01-14T15:36,2023.0,1.0,14.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,Adult,PRESENT,ASIA,LK,Matara,,5.936804,80.565383,,,31368.0,2023-03-02T11:08,2023.0,3.0,2.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,Nusa Tenggara Timur,,-8.555287,119.431291,,,31279.0,2023-08-05T16:53,2023.0,8.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,LK,Matara,,5.885442,80.566516,,,31368.0,2023-11-13T10:19,2023.0,11.0,13.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,PH,Maguindanao,,7.099752,124.022381,,,3733.0,2023-11-24T12:10:37,2023.0,11.0,24.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,TW,Taiwan,,23.098756,121.380387,,,15.0,2023-12-29T13:54:18,2023.0,12.0,29.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,CN,Guangxi,,21.05,109.117,,,,2022-04-21,2022.0,4.0,21.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,TW,Taiwan,,23.082754,121.391218,,,975.0,2022-05-20T09:27,2022.0,5.0,20.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,IN,Tamil Nadu,,13.12512,80.295542,,,299.0,2022-08-21,2022.0,8.0,21.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,JP,Kagoshima,,29.683333,129.516667,,,,2022-08-09,2022.0,8.0,9.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,IN,,,10.56,72.64,,,,2021-04-11,2021.0,4.0,11.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,IN,,,10.5593,72.6358,,,,2021-04-11,2021.0,4.0,11.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,Lampung,,-5.318201,105.198376,,,205.0,2021-05-12,2021.0,5.0,12.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,MV,,,4.179908,73.5097,,,47.0,2021-06-11T08:18:42,2021.0,6.0,11.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,LK,Gampaha,,7.203172,79.829033,,,19.0,2021-07-05T05:18:25,2021.0,7.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,MV,,,3.48326,72.8028,0.0,0.0,100.0,2021-10-11T09:23Z,2021.0,10.0,11.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,Adult,PRESENT,ASIA,LK,Gampaha,,7.203076,79.829305,,,17.0,2020-02-03T07:01:54,2020.0,2.0,3.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,Lampung,,-5.500125,104.620667,,,,2018-04-19T07:02:27,2018.0,4.0,19.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,Indeterminate,,PRESENT,ASIA,JP,Kagoshima,,30.833333,131.033333,,,,2018-12-20,2018.0,12.0,20.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,PH,Ilocos Sur,,17.795177,120.394878,,,200.0,2017-01-06T18:33,2017.0,1.0,6.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,-8.71548,115.456,0.0,0.0,100.0,2017-05-01T11:00Z,2017.0,5.0,1.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,Jakarta Raya,,-6.198425,106.889533,,,225.0,2017-06-15T19:06,2017.0,6.0,15.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,JP,Kagoshima,,31.428889,130.196944,,,,2017-12-21,2017.0,12.0,21.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,TH,Ranong,,9.691164,98.344544,,,22308.0,2016-01-24,2016.0,1.0,24.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Cagayan,Luzon,18.2473,122.328,,,15000.0,2016-05-15,2016.0,5.0,15.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Cagayan,Luzon,18.2473,122.328,,,15000.0,2016-05-15,2016.0,5.0,15.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Zambales,Luzon,14.9335,120.2,,,6401.0,2016-07-12,2016.0,7.0,12.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Zambales,Luzon,14.9335,120.2,,,6401.0,2016-07-12,2016.0,7.0,12.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,PH,Zambales,,14.933,120.2,,,,2016-07-12,2016.0,7.0,12.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,JP,Kagoshima,,30.489722,130.141111,,,,2016-10-06,2016.0,10.0,6.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,IN,Andhra Pradesh,,16.984138,82.28005,,,1.0,2015-02-21T05:34:30,2015.0,2.0,21.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,JP,Kagoshima,,28.316667,130.05,,,,2015-05-03,2015.0,5.0,3.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,KR,,,34.75,126.916667,,,,2015-08-24,2015.0,8.0,24.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,KR,,,34.75,126.916667,,,,2015-08-24,2015.0,8.0,24.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,JP,Okinawa,,24.438056,123.005556,,,,2015-09-18,2015.0,9.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,KR,,,34.75,126.75,,,,2015-09-19,2015.0,9.0,19.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,JP,Kagoshima,,31.7,129.766667,,,,2015-10-16,2015.0,10.0,16.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,MV,,,3.5788,72.9021,0.0,0.0,100.0,2014-02-14T11:30Z,2014.0,2.0,14.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,Larva,PRESENT,ASIA,TW,,,21.943004,120.774427,,,,2014-04-08,2014.0,4.0,8.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,JP,Kagoshima,,31.083333,130.833333,,,,2014-06-19,2014.0,6.0,19.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,Larva,PRESENT,ASIA,TW,,,22.368465,120.389905,,,,2014-07-29,2014.0,7.0,29.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,EG,Janub Sina',,28.437915,34.534415,,,184.0,2013-04-04T09:04,2013.0,4.0,4.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,MV,,,4.09572,72.8691,0.0,0.0,100.0,2013-05-06T06:30Z,2013.0,5.0,6.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Antique,Panay,10.7426,121.943,,,389.0,2013-06-19,2013.0,6.0,19.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Antique,Panay,10.7426,121.943,,,389.0,2013-06-19,2013.0,6.0,19.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Antique,Panay,10.7426,121.943,,,389.0,2013-06-19,2013.0,6.0,19.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,PH,Antique,,10.743,121.943,,,,2013-06-19,2013.0,6.0,19.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,Indeterminate,,PRESENT,ASIA,JP,Kagoshima,,28.25,129.416667,,,,2013-07-09,2013.0,7.0,9.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,LK,Moneragala,,7.248271,81.384944,,,366097.0,2012-01-03T16:11,2012.0,1.0,3.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,MY,Sabah,,5.98278,116.07167,,,,2012-02-20,2012.0,2.0,20.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,MY,Sabah,,5.98278,116.07167,,,,2012-02-20,2012.0,2.0,20.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,MY,Sabah,,5.98278,116.07167,,,,2012-02-20,2012.0,2.0,20.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,MY,Sabah,,5.98278,116.07167,,,,2012-02-20,2012.0,2.0,20.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,-8.34076,116.094,0.0,0.0,100.0,2012-07-23T14:30Z,2012.0,7.0,23.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,Larva,PRESENT,ASIA,TW,,,21.954529,120.754975,,,,2012-12-12,2012.0,12.0,12.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,Adult,PRESENT,ASIA,ID,Sulawesi Tenggara,,-5.467298,123.768247,,,488.0,2011-03-30T18:10,2011.0,3.0,30.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Metro Manila,Luzon,14.6567,121.02,,,,2011-05-22,2011.0,5.0,22.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Metro Manila,Luzon,14.6567,121.02,,,,2011-05-22,2011.0,5.0,22.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Metro Manila,Luzon,14.6567,121.02,,,,2011-05-22,2011.0,5.0,22.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Metro Manila,Luzon,14.6567,121.02,,,,2011-05-22,2011.0,5.0,22.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Metro Manila,Luzon,14.6567,121.02,,,,2011-05-22,2011.0,5.0,22.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Metro Manila,Luzon,14.6567,121.02,,,,2011-05-22,2011.0,5.0,22.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Metro Manila,Luzon,14.6567,121.02,,,,2011-05-22,2011.0,5.0,22.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Metro Manila,Luzon,14.6567,121.02,,,,2011-05-22,2011.0,5.0,22.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,1.0,,,,,PRESENT,ASIA,PH,Metro Manila,Luzon,14.6567,121.02,,,,2011-05-22,2011.0,5.0,22.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,PH,,,14.657,121.02,,,,2011-05-22,2011.0,5.0,22.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,PH,,,14.657,121.02,,,,2011-05-22,2011.0,5.0,22.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,PH,,,14.657,121.02,,,,2011-05-22,2011.0,5.0,22.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,ID,Jawa Barat,,-7.03333,106.533,,,,2010-03-21,2010.0,3.0,21.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,ID,Jawa Barat,,-7.03333,106.533,,,,2010-03-21,2010.0,3.0,21.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,-7.03,106.53,,,,2010-03-21,2010.0,3.0,21.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,-7.03,106.53,,,,2010-03-21,2010.0,3.0,21.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,1.0,individuals,,,PRESENT,ASIA,ID,,,-7.033333,106.533333,,,1000.0,2010-03-21,2010.0,3.0,21.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,1.0,individuals,,,PRESENT,ASIA,ID,,,-7.033333,106.533333,,,1000.0,2010-03-21,2010.0,3.0,21.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,MY,Sabah,,5.833,118.117,,,,2010-07-03,2010.0,7.0,3.0
BOLD:AAA5421,9877823,,,,,,PRESENT,ASIA,MY,Sabah,,5.833,118.117,,,,2010-07-03,2010.0,7.0,3.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,TW,,,23.07,121.32,,,,2008-05-22,2008.0,5.0,22.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,PH,Bohol,,9.695211,123.859269,,,1070.0,2007-03-30T07:39,2007.0,3.0,30.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,TW,,,21.931,120.757,1.0,0.0,,2007-06-01,2007.0,6.0,1.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,TW,,,21.931,120.757,1.0,0.0,,2007-06-01,2007.0,6.0,1.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,-5.118865,119.412486,,,100000.0,2006-07-23,2006.0,7.0,23.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,-5.118865,119.412486,,,100000.0,2006-07-23,2006.0,7.0,23.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,-5.118865,119.412486,,,100000.0,2006-07-23,2006.0,7.0,23.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,-5.118865,119.412486,,,100000.0,2006-07-23,2006.0,7.0,23.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,Indeterminate,,PRESENT,ASIA,JP,Kagoshima,,31.433333,130.168056,,,,2006-08-27,2006.0,8.0,27.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,3.59154,98.6693,,,100000.0,2006-08-18,2006.0,8.0,18.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.125528,97.524724,,,100000.0,2006-08-17,2006.0,8.0,17.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.125528,97.524724,,,100000.0,2006-08-17,2006.0,8.0,17.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,1.125528,97.524724,,,100000.0,2006-08-16,2006.0,8.0,16.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,5.616417,95.699667,,,,2005-05-05,2005.0,5.0,5.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
"Katsuwonus pelamis (Linnaeus, 1758)",2374191,,,,,,PRESENT,ASIA,ID,,,0.783333,127.366667,,,100000.0,2005-05-26,2005.0,5.0,26.0
