fish_type,genus,decimalLatitude,decimalLongitude,eventDate,occurrenceStatus,source
Ca Trich,Nematalosa,23.28977,120.14243,2022-12-12,1.0,gbif
Ca Trich,Nematalosa,23.28959,120.14278,2022-12-12,1.0,gbif
Ca Trich,Nematalosa,23.28959,120.14278,2022-12-12,1.0,gbif
Ca Trich,Nematalosa,23.28959,120.14278,2022-12-12,1.0,gbif
Ca Trich,Nematalosa,23.28959,120.14278,2022-12-12,1.0,gbif
Ca Trich,Nematalosa,23.28959,120.14278,2022-12-12,1.0,gbif
Ca Trich,Nematalosa,23.51474,120.17946,2023-08-15,1.0,gbif
Ca Trich,Nematalosa,23.51475,120.17966,2023-08-15,1.0,gbif
Ca Trich,Nematalosa,23.51475,120.17966,2023-08-15,1.0,gbif
Ca Trich,Nematalosa,23.038395,120.021337,2020-03-03,1.0,gbif
Ca Trich,Nematalosa,23.18973,120.065444,2020-04-29,1.0,gbif
Ca Trich,Nematalosa,22.51325,120.30881,2020-06-03,1.0,gbif
Ca Trich,Nematalosa,23.18973,120.065444,2020-06-16,1.0,gbif
Ca Trich,Nematalosa,24.40866,54.41551,2024-12-17T00:00Z,1.0,gbif
Ca Trich,Nematalosa,24.40866,54.41551,2024-12-17T00:00Z,1.0,gbif
Ca Trich,Nematalosa,24.44779,54.32323,2024-12-17T00:00Z,1.0,gbif
Ca Trich,Sardina,21.703931,89.261001,2023-01-09,1.0,gbif
Ca Trich,Sardina,21.703917,89.260995,2023-01-09,1.0,gbif
Ca Trich,Sardina,21.75489,89.28418,2023-01-09,1.0,gbif
Ca Trich,Sardina,21.703521,89.261482,2023-01-09,1.0,gbif
Ca Trich,Sardina,21.754752,89.283835,2023-01-09,1.0,gbif
Ca Trich,Sardina,21.827841,89.195423,2023-01-08,1.0,gbif
Ca Trich,Sardina,21.703521,89.261482,2023-01-09,1.0,gbif
Ca Trich,Sardina,21.827841,89.195423,2023-01-08,1.0,gbif
Ca Trich,Sardina,21.703931,89.261001,2023-01-09,1.0,gbif
Ca Trich,Sardina,21.703917,89.260995,2023-01-09,1.0,gbif
Ca Trich,Sardina,21.75489,89.28418,2023-01-09,1.0,gbif
Ca Trich,Sardinella,25.05029,121.016204,2020-06-22,1.0,gbif
Ca Trich,Sardinella,21.703917,89.260995,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.75489,89.28418,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.79321,89.281313,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.756641,89.22312,2023-01-08,1.0,gbif
Ca Trich,Sardinella,21.827841,89.195423,2023-01-08,1.0,gbif
Ca Trich,Sardinella,21.756639,89.222982,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.79321,89.281313,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.756641,89.22312,2023-01-08,1.0,gbif
Ca Trich,Sardinella,21.703917,89.260995,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.75489,89.28418,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.703917,89.260995,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.75489,89.28418,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.703917,89.260995,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.75489,89.28418,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.79321,89.281313,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.79321,89.281313,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.756641,89.22312,2023-01-08,1.0,gbif
Ca Trich,Sardinella,21.75489,89.28418,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.75489,89.28418,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.79321,89.281313,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.756641,89.22312,2023-01-08,1.0,gbif
Ca Trich,Sardinella,21.703917,89.260995,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.75489,89.28418,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.827841,89.195423,2023-01-08,1.0,gbif
Ca Trich,Sardinella,21.756639,89.222982,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.827841,89.195423,2023-01-08,1.0,gbif
Ca Trich,Sardinella,21.756639,89.222982,2023-01-09,1.0,gbif
Ca Trich,Sardinella,23.196826,120.059133,2020-04-29,1.0,gbif
Ca Trich,Sardinella,5.689,102.704,2023-02-09,1.0,gbif
Ca Trich,Sardinella,5.7324,102.6655,2022-10-19,1.0,gbif
Ca Trich,Sardinella,5.7324,102.6655,2022-10-19,1.0,gbif
Ca Trich,Sardinella,5.648,102.76,2023-06-08,1.0,gbif
Ca Trich,Sardinella,5.648,102.76,2023-06-08,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2021-12-02,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-01-12,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-02-20,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-03-08,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-04-03,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-07-15,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-07-30,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-10-11,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-10-27,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-11-11,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-11-28,1.0,gbif
Ca Trich,Sardinella,24.848674,120.936475,2021-10-20,1.0,gbif
Ca Trich,Sardinella,24.848674,120.936475,2021-10-20,1.0,gbif
Ca Trich,Sardinella,24.848674,120.936475,2021-10-20,1.0,gbif
Ca Trich,Sardinella,21.79321,89.281313,2023-01-09,1.0,gbif
Ca Trich,Sardinella,21.756641,89.22312,2023-01-08,1.0,gbif
Ca Trich,Sardinella,25.05029,121.016204,2020-04-24,1.0,gbif
Ca Trich,Sardinella,23.18973,120.065444,2020-04-29,1.0,gbif
Ca Trich,Sardinella,23.196826,120.059133,2020-09-23,1.0,gbif
Ca Trich,Sardinella,23.18973,120.065444,2020-09-23,1.0,gbif
Ca Trich,Sardinella,22.51325,120.30881,2021-02-01,1.0,gbif
Ca Trich,Sardinella,24.753183,120.827617,2022-05-09,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-12-13,1.0,gbif
Ca Trich,Sardinella,23.1346,120.0717,2022-12-25,1.0,gbif
Ca Trich,Sardinella,23.127064,120.055231,2021-02-04,1.0,gbif
Ca Trich,Sardinella,23.107992,120.043438,2021-02-04,1.0,gbif
Ca Trich,Sardinella,23.107992,120.043438,2021-06-04,1.0,gbif
Ca Trich,Sardinella,23.01908,120.055523,2020-03-03,1.0,gbif
Ca Trich,Sardinella,22.51325,120.30881,2020-06-03,1.0,gbif
Ca Trich,Sardinella,22.51325,120.30881,2020-06-03,1.0,gbif
Ca Trich,Sardinella,23.143842,120.076266,2020-03-16,1.0,gbif
Ca Trich,Sardinella,23.124482,120.074022,2020-11-05,1.0,gbif
Ca Trich,Sardinella,23.107992,120.043438,2021-02-04,1.0,gbif
Ca Trich,Sardinella,23.114808,120.098873,2021-12-04,1.0,gbif
Ca Trich,Sardinella,23.107992,120.043438,2021-12-10,1.0,gbif
Ca Trich,Sardinella,23.124482,120.074022,2021-12-09,1.0,gbif
Ca Trich,Sardinella,24.40866,54.41551,2024-12-17T00:00Z,1.0,gbif
Ca Trich,Sardinella,24.40866,54.41551,2024-12-17T00:00Z,1.0,gbif
Ca Trich,Sardinops,34.188611,127.43975,2024-08-14,1.0,gbif
Ca Trich,Tenualosa,,,2020-03-15,1.0,gbif
Ca Trich,Tenualosa,,,2020-03-15,1.0,gbif
Ca Trich,Tenualosa,,,2020-03-15,1.0,gbif
Ca Trich,Tenualosa,,,2020-03-15,1.0,gbif
Ca Trich,Tenualosa,,,2020-03-15,1.0,gbif
Ca Trich,Tenualosa,,,2020-03-15,1.0,gbif
Ca Trich,Tenualosa,,,2022-12-17,1.0,gbif
Ca Trich,Tenualosa,21.754752,89.283835,2023-01-09,1.0,gbif
Ca Trich,Tenualosa,21.827841,89.195423,2023-01-08,1.0,gbif
Ca Trich,Tenualosa,21.827841,89.195423,2023-01-08,1.0,gbif
Ca Trich,Alosa,43.132677,40.907167,2021-02-02T23:01:42,1.0,gbif
Ca Trich,Herklotsichthys,24.445549,54.431321,2025-10-15T13:49,1.0,gbif
Ca Trich,Herklotsichthys,5.854788,95.272086,2024-10-19T09:49,1.0,gbif
Ca Trich,Sardinella,36.322589,28.210273,2025-06-24T18:42:17,1.0,gbif
Ca Trich,Spratelloides,36.23166,28.153061,2025-11-20T14:57:57,1.0,gbif
Ca Trich,Herklotsichthys,12.030308,92.996775,2025-04-04T14:52:35,1.0,gbif
Ca Trich,Clupeichthys,14.45123,100.45997,2024-05-26,1.0,gbif
Ca Trich,Herklotsichthys,36.39535,30.477016,2024-09-20T17:11,1.0,gbif
Ca Trich,Herklotsichthys,36.191,29.61,2025-10-01T18:56,1.0,gbif
Ca Trich,Sardinops,40.531594,141.553888,2023-10-18T22:36:48,1.0,gbif
Ca Trich,Sardinella,37.8628,27.245845,2025-09-22T11:17:51,1.0,gbif
Ca Trich,Sardinella,37.863033,27.245813,2025-09-22T11:17:40,1.0,gbif
Ca Trich,Clupeoides,14.17823,100.5019,2024-01-13,1.0,gbif
Ca Trich,Anodontostoma,-8.760437,115.169216,2022-04-15,1.0,gbif
Ca Trich,Sardinops,-8.757881,115.168083,2025-07-22T14:47,1.0,gbif
Ca Trich,Sardina,40.4284,27.6332,2020-07-10,1.0,gbif
Ca Trich,Sardinella,40.4284,27.6332,2020-07-10,1.0,gbif
Ca Trich,Sprattus,40.4284,27.6332,2020-07-10,1.0,gbif
Ca Trich,Hilsa,22.160505,90.120063,2025-05-10T19:45,1.0,gbif
Ca Trich,Konosirus,21.991822,89.941151,2025-07-17,1.0,gbif
Ca Trich,Nematalosa,21.982609,89.816547,2025-06-29T13:30,1.0,gbif
Ca Trich,Sardinella,21.958211,89.986887,2025-09-10,1.0,gbif
Ca Trich,Tenualosa,22.160505,90.120063,2022-04-23T07:52:49,1.0,gbif
Ca Trich,Tenualosa,21.82104,90.121423,2022-04-28T10:23:08,1.0,gbif
Ca Trich,Tenualosa,21.82104,90.121423,2022-04-28T10:23:15,1.0,gbif
Ca Trich,Tenualosa,21.82104,90.121423,2022-04-28T10:23:27,1.0,gbif
Ca Trich,Tenualosa,22.13013,90.932059,2021-01-18T14:15:29,1.0,gbif
Ca Trich,Gudusia,25.652863,84.387866,2025-12-23T14:21:31,1.0,gbif
Ca Trich,Anodontostoma,10.9403,108.279,2024-01-28,1.0,gbif
Ca Trich,Escualosa,10.9247,108.097,2024-01-28,1.0,gbif
Ca Trich,Sardinella,10.9403,108.279,2024-01-28,1.0,gbif
Ca Trich,Herklotsichthys,9.948765,123.364654,2023-06-17T06:55,1.0,gbif
Ca Trich,Herklotsichthys,9.956624,123.366316,2024-04-19T12:41,1.0,gbif
Ca Trich,Herklotsichthys,9.94883,123.365186,2025-04-30T08:25,1.0,gbif
Ca Trich,Sardinops,9.943235,123.368547,2023-09-20T10:49:24,1.0,gbif
Ca Trich,Herklotsichthys,1.263651,103.813051,2024-03-24T11:12,1.0,gbif
Ca Trich,Herklotsichthys,1.265668,103.800115,2024-05-08T14:41,1.0,gbif
Ca Trich,Herklotsichthys,1.296363,103.904708,2024-08-06T17:49,1.0,gbif
Ca Trich,Herklotsichthys,1.222103,103.851928,2024-07-31T18:18:50,1.0,gbif
Ca Trich,Hilsa,1.265867,103.799538,2025-05-17T14:32:01,1.0,gbif
Ca Trich,Sardinella,1.265862,103.7995,2025-05-17T14:47:25,1.0,gbif
Ca Trich,Sardinella,1.265853,103.799538,2025-05-17T14:39:36,1.0,gbif
Ca Trich,Sardinella,1.273042,103.851387,2025-06-05T16:10:03,1.0,gbif
Ca Trich,Sardinella,12.693797,102.206283,2023-09-05T07:42:05,1.0,gbif
Ca Trich,Konosirus,35.543485,140.059667,2023-08-20T08:01:59,1.0,gbif
Ca Trich,Konosirus,35.544369,140.060036,2023-08-20T15:46:16,1.0,gbif
Ca Trich,Sardinella,35.672585,139.966955,2024-09-07T17:31,1.0,gbif
Ca Trich,Konosirus,35.137194,139.837972,2020-08-22,1.0,gbif
Ca Trich,Konosirus,35.114194,139.826778,2020-08-20,1.0,gbif
Ca Trich,Konosirus,36.262646,126.543406,2021-08-17,1.0,gbif
Ca Trich,Sardinella,36.001014,126.698969,2023-10-26,1.0,gbif
Ca Trich,Sardinella,36.001014,126.698969,2023-10-26,1.0,gbif
Ca Trich,Hilsa,20.717609,70.960451,2024-08-31T05:33,1.0,gbif
Ca Trich,Tenualosa,25.165357,89.763368,2025-09-06T10:50:58,1.0,gbif
Ca Trich,Tenualosa,25.165387,89.763468,2025-09-06T10:34:15,1.0,gbif
Ca Trich,Tenualosa,24.247505,89.919472,2020-08-22T11:17:16,1.0,gbif
Ca Trich,Herklotsichthys,1.30683,103.94152,2022-11-27T14:53:53,1.0,gbif
Ca Trich,Herklotsichthys,1.305447,103.942178,2023-11-08T12:36:58,1.0,gbif
Ca Trich,Herklotsichthys,1.30615,103.941887,2023-11-15T13:05:33,1.0,gbif
Ca Trich,Herklotsichthys,1.306345,103.94178,2023-12-04T13:52:28,1.0,gbif
Ca Trich,Herklotsichthys,1.30591,103.941968,2024-08-04T18:22,1.0,gbif
Ca Trich,Herklotsichthys,1.306205,103.941807,2024-08-08T17:06,1.0,gbif
Ca Trich,Herklotsichthys,1.305848,103.942025,2025-02-15T13:17,1.0,gbif
Ca Trich,Herklotsichthys,1.305422,103.942138,2025-06-15T14:43:55,1.0,gbif
Ca Trich,Herklotsichthys,1.305905,103.941524,2025-09-13T16:59,1.0,gbif
Ca Trich,Hilsa,1.305775,103.942102,2024-05-31T19:03:57,1.0,gbif
Ca Trich,Hilsa,1.306019,103.941943,2024-05-31T20:52:35,1.0,gbif
Ca Trich,Hilsa,1.307083,103.941612,2024-06-23T14:04:47,1.0,gbif
Ca Trich,Hilsa,1.305478,103.942213,2024-07-03T07:56:42,1.0,gbif
Ca Trich,Hilsa,1.307293,103.94156,2024-07-05T17:04,1.0,gbif
Ca Trich,Hilsa,1.306902,103.941685,2024-07-05T17:06,1.0,gbif
Ca Trich,Hilsa,1.305287,103.942215,2024-06-29T17:12,1.0,gbif
Ca Trich,Hilsa,1.305287,103.942215,2024-06-29T17:14,1.0,gbif
Ca Trich,Hilsa,1.305287,103.942215,2024-06-29T17:13,1.0,gbif
Ca Trich,Hilsa,1.305287,103.942215,2024-06-29T17:13,1.0,gbif
Ca Trich,Hilsa,1.305287,103.942215,2024-06-29T17:13,1.0,gbif
Ca Trich,Hilsa,1.305287,103.942215,2024-06-29T17:13,1.0,gbif
Ca Trich,Hilsa,1.305287,103.942215,2024-06-29T17:16,1.0,gbif
Ca Trich,Hilsa,1.305287,103.942215,2024-06-29T17:18,1.0,gbif
Ca Trich,Hilsa,1.305287,103.942215,2024-06-29T17:18,1.0,gbif
Ca Trich,Hilsa,1.305287,103.942215,2024-06-29T17:20,1.0,gbif
Ca Trich,Hilsa,1.39132,103.974016,2025-11-08T13:30:25,1.0,gbif
Ca Trich,Sardinella,1.306768,103.941586,2025-05-31T08:13:36,1.0,gbif
Ca Trich,Sardinella,1.30176,103.941955,2025-11-28T16:00,1.0,gbif
Ca Trich,Sardinella,1.305562,103.942165,2024-07-07T16:18,1.0,gbif
Ca Trich,Sardinella,1.30542,103.942455,2024-08-13T20:02,1.0,gbif
Ca Trich,Sardinella,1.307,103.941605,2025-06-08T11:38:11,1.0,gbif
Ca Trich,Sardinella,1.305146,103.941591,2025-11-28T06:58,1.0,gbif
Ca Trich,Sardinella,1.305285,103.942216,2024-04-12T20:00,1.0,gbif
Ca Trich,Nematalosa,22.284147,114.180595,2024-06-19T18:03:51,1.0,gbif
Ca Trich,Sardinops,33.333333,132.166667,2020-03-30,1.0,gbif
Ca Trich,Sardinops,33.333333,132.166667,2020-03-30,1.0,gbif
Ca Trich,Sardinops,33.333333,132.166667,2020-03-30,1.0,gbif
Ca Trich,Sardinops,33.333333,132.166667,2020-03-30,1.0,gbif
Ca Trich,Sardinops,33.333333,132.166667,2020-03-30,1.0,gbif
Ca Trich,Clupanodon,24.549342,118.102755,2023-12-15T20:19:03,1.0,gbif
Ca Trich,Clupanodon,24.440292,118.150214,2024-11-11T11:21:02,1.0,gbif
Ca Trich,Clupanodon,24.448711,118.231768,2024-11-22T09:06,1.0,gbif
Ca Trich,Clupanodon,26.045521,119.321848,2025-02-20T16:37:56,1.0,gbif
Ca Trich,Clupanodon,26.044862,119.320682,2025-02-22T10:40:24,1.0,gbif
Ca Trich,Clupanodon,24.439557,118.147533,2025-08-30T16:33:19,1.0,gbif
Ca Trich,Clupanodon,24.52113,118.194083,2025-10-18T11:42:09,1.0,gbif
Ca Trich,Clupanodon,24.519547,118.194442,2025-10-18T11:33:19,1.0,gbif
Ca Trich,Escualosa,24.548735,118.102432,2023-12-01T20:03,1.0,gbif
Ca Trich,Konosirus,26.8901,120.2695,2025-01-18T12:07:43,1.0,gbif
Ca Trich,Konosirus,25.977064,119.706978,2025-10-05T13:47:22,1.0,gbif
Ca Trich,Sardinops,33.945,130.956944,2023-01-08,1.0,gbif
Ca Trich,Sardinops,33.945,130.956944,2023-01-08,1.0,gbif
Ca Trich,Sardinops,33.945,130.956944,2023-01-08,1.0,gbif
Ca Trich,Sardinops,33.945,130.956944,2023-01-08,1.0,gbif
Ca Trich,Sardinops,33.945,130.956944,2023-01-08,1.0,gbif
Ca Trich,Herklotsichthys,5.985791,80.327995,2024-08-07T11:22:44,1.0,gbif
Ca Trich,Escualosa,7.240967,79.841884,2025-04-25T14:01,1.0,gbif
Ca Trich,Escualosa,7.239467,79.840275,2025-04-25T15:19,1.0,gbif
Ca Trich,Clupea,38.1525,128.660278,2022-03-14,1.0,gbif
Ca Trich,Konosirus,37.742222,128.984444,2022-05-17,1.0,gbif
Ca Trich,Konosirus,38.48057,128.4386,2021-10-26,1.0,gbif
Ca Trich,Konosirus,38.33633,128.5176,2022-12-07T14:49,1.0,gbif
Ca Trich,Konosirus,38.329258,128.522945,2022-12-07T15:01,1.0,gbif
Ca Trich,Sardinops,38.078206,128.673263,2025-08-17T21:23:14,1.0,gbif
Ca Trich,Escualosa,15.71404,73.701668,2025-02-16T04:48:22,1.0,gbif
Ca Trich,Sardinella,15.504802,73.767383,2025-11-26T22:46:53,1.0,gbif
Ca Trich,Sardinella,15.280458,73.911774,2025-12-28T18:25:10,1.0,gbif
Ca Trich,Clupanodon,23.106798,113.244771,2024-08-17T11:25,1.0,gbif
Ca Trich,Clupanodon,22.896912,112.890427,2025-06-08T11:08:57,1.0,gbif
Ca Trich,Clupanodon,23.096125,113.33937,2022-05-28T10:22,1.0,gbif
Ca Trich,Escualosa,21.645689,111.761769,2025-03-02T10:52:52,1.0,gbif
Ca Trich,Konosirus,21.461614,111.137663,2025-10-06T10:29:45,1.0,gbif
Ca Trich,Konosirus,22.515156,113.945775,2025-12-26T16:28,1.0,gbif
Ca Trich,Nematalosa,22.488463,113.940401,2024-03-17T14:50:03,1.0,gbif
Ca Trich,Nematalosa,22.609754,114.356937,2023-05-02T17:59:09,1.0,gbif
Ca Trich,Clupanodon,21.678499,108.722414,2024-12-28T18:38:19,1.0,gbif
Ca Trich,Clupanodon,21.065,109.096,2023-08-12,1.0,gbif
Ca Trich,Clupanodon,21.078,109.12,2023-08-13,1.0,gbif
Ca Trich,Nematalosa,21.05,109.117,2022-04-21,1.0,gbif
Ca Trich,Nematalosa,21.019,109.083,2023-08-12,1.0,gbif
Ca Trich,Nematalosa,21.065,109.096,2023-08-12,1.0,gbif
Ca Trich,Nematalosa,21.078,109.12,2023-08-13,1.0,gbif
Ca Trich,Nematalosa,21.071,109.138,2023-08-13,1.0,gbif
Ca Trich,Nematalosa,21.062,109.147,2023-08-14,1.0,gbif
Ca Trich,Nematalosa,21.048,109.151,2023-08-14,1.0,gbif
Ca Trich,Nematalosa,21.035,109.148,2023-08-15,1.0,gbif
Ca Trich,Nematalosa,21.018,109.135,2023-08-15,1.0,gbif
Ca Trich,Sardinella,21.019,109.083,2023-08-12,1.0,gbif
Ca Trich,Sardinella,21.078,109.12,2023-08-13,1.0,gbif
Ca Trich,Sardinella,21.071,109.138,2023-08-13,1.0,gbif
Ca Trich,Sardinella,21.05,109.117,2022-04-21,1.0,gbif
Ca Trich,Sardinella,21.019,109.083,2023-08-12,1.0,gbif
Ca Trich,Sardinella,21.065,109.096,2023-08-12,1.0,gbif
Ca Trich,Sardinella,21.078,109.12,2023-08-13,1.0,gbif
Ca Trich,Sardinella,21.071,109.138,2023-08-13,1.0,gbif
Ca Trich,Sardinella,21.062,109.147,2023-08-14,1.0,gbif
Ca Trich,Sardinella,21.035,109.148,2023-08-15,1.0,gbif
Ca Trich,Sardinella,21.018,109.135,2023-08-15,1.0,gbif
Ca Trich,Sardinella,21.065,109.096,2023-08-12,1.0,gbif
Ca Trich,Sardinella,21.035,109.148,2023-08-15,1.0,gbif
Ca Trich,Sardinella,21.018,109.135,2023-08-15,1.0,gbif
Ca Trich,Sardinella,21.019,109.083,2023-08-12,1.0,gbif
Ca Trich,Sardinella,21.065,109.096,2023-08-12,1.0,gbif
Ca Trich,Sardinella,21.078,109.12,2023-08-13,1.0,gbif
Ca Trich,Sardinella,21.071,109.138,2023-08-13,1.0,gbif
Ca Trich,Sardinella,21.062,109.147,2023-08-14,1.0,gbif
Ca Trich,Sardinella,21.048,109.151,2023-08-14,1.0,gbif
Ca Trich,Sardinella,21.035,109.148,2023-08-15,1.0,gbif
Ca Trich,Sardinella,21.018,109.135,2023-08-15,1.0,gbif
Ca Trich,Sardinella,21.108,70.1,2024-02-08,1.0,gbif
Ca Trich,Sprattus,41.95473,41.745917,2025-05-05T17:04:32,1.0,gbif
Ca Trich,Konosirus,34.82245,128.038,2022-06-15,1.0,gbif
Ca Trich,Konosirus,35.202411,128.576538,2021-08-29,1.0,gbif
Ca Trich,Clupea,34.74119,127.8563,2022-09-27,1.0,gbif
Ca Trich,Konosirus,35.099031,128.5044,2023-08-18,1.0,gbif
Ca Trich,Sardinella,34.74132,127.8563,2022-09-27,1.0,gbif
Ca Trich,Sardinella,34.691833,127.929031,2022-09-27T17:46,1.0,gbif
Ca Trich,Sardinops,34.795511,128.442411,2023-06-05,1.0,gbif
Ca Trich,Sardinops,35.19801,128.576694,2024-11-15T13:54,1.0,gbif
Ca Trich,Herklotsichthys,32.981364,35.08071,2025-09-14T11:32,1.0,gbif
Ca Trich,Herklotsichthys,32.835579,34.97796,2022-08-27T10:53,1.0,gbif
Ca Trich,Herklotsichthys,32.835998,34.978286,2022-08-27T11:11,1.0,gbif
Ca Trich,Herklotsichthys,32.835753,34.979274,2024-06-01T15:50,1.0,gbif
Ca Trich,Herklotsichthys,32.835795,34.979059,2024-06-01T15:50,1.0,gbif
Ca Trich,Herklotsichthys,32.835912,34.977989,2024-06-13T18:50,1.0,gbif
Ca Trich,Herklotsichthys,32.836082,34.978002,2024-06-23T09:26,1.0,gbif
Ca Trich,Herklotsichthys,32.834133,34.976318,2024-08-15T08:41,1.0,gbif
Ca Trich,Herklotsichthys,32.836317,34.978332,2020-10-25T06:48,1.0,gbif
Ca Trich,Herklotsichthys,32.836486,34.978119,2021-06-13T14:10,1.0,gbif
Ca Trich,Herklotsichthys,32.835679,34.976805,2020-12-05T16:27,1.0,gbif
Ca Trich,Herklotsichthys,32.835834,34.977434,2020-11-11T17:25,1.0,gbif
Ca Trich,Herklotsichthys,32.835834,34.977434,2020-11-11T17:25,1.0,gbif
Ca Trich,Herklotsichthys,32.83422,34.976468,2020-11-10T14:28,1.0,gbif
Ca Trich,Herklotsichthys,32.836186,34.97812,2024-06-13T18:58,1.0,gbif
Ca Trich,Herklotsichthys,32.836186,34.97812,2024-06-13T18:56,1.0,gbif
Ca Trich,Clupanodon,20.023418,110.489531,2023-11-20T10:40,1.0,gbif
Ca Trich,Clupanodon,20.025465,110.485301,2023-11-20T11:21,1.0,gbif
Ca Trich,Konosirus,39.165443,118.045432,2025-09-27T13:21,1.0,gbif
Ca Trich,Clupea,43.916944,144.663333,2022-09-06,1.0,gbif
Ca Trich,Clupea,43.664221,145.133481,2025-07-29T13:38:17,1.0,gbif
Ca Trich,Sardinops,43.567081,145.223754,2025-08-24T10:14:53,1.0,gbif
Ca Trich,Sardinops,41.764495,140.706009,2023-09-18T19:13:22,1.0,gbif
Ca Trich,Sardinella,34.69277,135.358397,2025-05-16T18:26:07,1.0,gbif
Ca Trich,Konosirus,35.987072,140.353735,2024-09-26,1.0,gbif
Ca Trich,Clupanodon,22.113167,113.560242,2023-08-13T17:10:05,1.0,gbif
Ca Trich,Clupanodon,22.11978,113.570431,2025-06-29T16:11:25,1.0,gbif
Ca Trich,Sardinella,37.599742,126.312494,2021-10-24,1.0,gbif
Ca Trich,Sardinella,37.599742,126.312494,2021-10-24,1.0,gbif
Ca Trich,Sardinops,35.09651,129.031544,2022-08-13T14:18:13,1.0,gbif
Ca Trich,Amblygaster,22.265712,113.995071,2022-03-09T10:31,1.0,gbif
Ca Trich,Clupanodon,22.243376,113.975349,2022-07-02,1.0,gbif
Ca Trich,Clupanodon,22.26999,113.856875,2024-09-09T10:46,1.0,gbif
Ca Trich,Clupanodon,22.264122,114.051261,2021-11-15T17:00,1.0,gbif
Ca Trich,Hilsa,22.253995,113.86213,2021-02-04T10:23:59,1.0,gbif
Ca Trich,Nematalosa,22.36405,113.949335,2022-12-21T15:55,1.0,gbif
Ca Trich,Spratelloides,29.4967,34.91016,2023-07-28T13:10,1.0,gbif
Ca Trich,Spratelloides,29.4967,34.91016,2023-07-28T16:50,1.0,gbif
Ca Trich,Amblygaster,-8.594128,114.430947,2024-02-29T23:31:06,1.0,gbif
Ca Trich,Herklotsichthys,-8.593594,114.430806,2024-02-29T22:28:50,1.0,gbif
Ca Trich,Sardinella,-8.720053,114.421476,2024-11-25T21:03:14,1.0,gbif
Ca Trich,Spratelloides,33.219408,126.562468,2024-07-12T11:20,1.0,gbif
Ca Trich,Sardinops,33.243278,126.572083,2023-07-04,1.0,gbif
Ca Trich,Spratelloides,33.460139,126.935417,2023-05-22,1.0,gbif
Ca Trich,Spratelloides,33.1807,126.4827,2023-08-29,1.0,gbif
Ca Trich,Konosirus,36.000158,126.604012,2024-09-18T16:54:40,1.0,gbif
Ca Trich,Sardinella,35.986952,126.54332,2024-10-04T20:00,1.0,gbif
Ca Trich,Amblygaster,34.752227,127.766643,2023-10-01T14:53:58,1.0,gbif
Ca Trich,Konosirus,34.957014,126.376669,2021-08-18,1.0,gbif
Ca Trich,Konosirus,34.378344,126.315089,2021-04-29,1.0,gbif
Ca Trich,Konosirus,34.792882,126.411366,2024-04-18T16:23,1.0,gbif
Ca Trich,Konosirus,34.792604,126.411446,2024-09-24T07:39,1.0,gbif
Ca Trich,Konosirus,34.792845,126.411461,2024-09-24T07:42,1.0,gbif
Ca Trich,Konosirus,34.791392,126.413318,2024-10-08T16:44,1.0,gbif
Ca Trich,Konosirus,34.791783,126.412825,2024-10-08T16:59,1.0,gbif
Ca Trich,Konosirus,34.791697,126.413214,2024-10-08T17:01,1.0,gbif
Ca Trich,Konosirus,34.791539,126.413683,2024-10-08T17:03,1.0,gbif
Ca Trich,Konosirus,34.791823,126.413318,2024-10-08T17:04,1.0,gbif
Ca Trich,Konosirus,34.791761,126.413608,2024-10-08T17:11,1.0,gbif
Ca Trich,Konosirus,34.918604,127.486006,2024-10-03T12:37,1.0,gbif
